courier_id,order_id,action,time
680,11897,deliver_order,30/08/22 02:24
423,11898,accept_order,30/08/22 02:03
423,11898,deliver_order,30/08/22 02:26
362,11899,accept_order,30/08/22 02:04
362,11899,deliver_order,30/08/22 02:24
189,11900,accept_order,30/08/22 02:05
189,11900,deliver_order,30/08/22 02:25
1055,11901,accept_order,30/08/22 02:06
1055,11901,deliver_order,30/08/22 02:25
794,11902,accept_order,30/08/22 02:06
794,11902,deliver_order,30/08/22 02:27
849,11903,accept_order,30/08/22 02:06
849,11903,deliver_order,30/08/22 02:25
918,11904,accept_order,30/08/22 02:07
918,11904,deliver_order,30/08/22 02:30
391,11905,accept_order,30/08/22 02:08
311,11906,accept_order,30/08/22 02:08
311,11906,deliver_order,30/08/22 02:34
947,11907,accept_order,30/08/22 02:09
947,11907,deliver_order,30/08/22 02:30
1094,11908,accept_order,30/08/22 02:09
1094,11908,deliver_order,30/08/22 02:31
859,11909,accept_order,30/08/22 02:10
859,11909,deliver_order,30/08/22 02:27
878,11910,accept_order,30/08/22 02:10
878,11910,deliver_order,30/08/22 02:30
523,11911,accept_order,30/08/22 02:10
523,11911,deliver_order,30/08/22 02:26
179,11912,accept_order,30/08/22 02:11
179,11912,deliver_order,30/08/22 02:33
526,11913,accept_order,30/08/22 02:11
526,11913,deliver_order,30/08/22 02:30
4,11914,accept_order,30/08/22 02:11
4,11914,deliver_order,30/08/22 02:36
297,11915,accept_order,30/08/22 02:12
297,11915,deliver_order,30/08/22 02:38
1015,11916,accept_order,30/08/22 02:13
1015,11916,deliver_order,30/08/22 02:38
69,11917,accept_order,30/08/22 02:13
69,11917,deliver_order,30/08/22 02:33
1104,11918,accept_order,30/08/22 02:13
1104,11918,deliver_order,30/08/22 02:28
14,11919,accept_order,30/08/22 02:13
14,11919,deliver_order,30/08/22 02:34
576,11920,accept_order,30/08/22 02:14
576,11920,deliver_order,30/08/22 02:34
356,11921,accept_order,30/08/22 02:14
356,11921,deliver_order,30/08/22 02:36
540,11922,accept_order,30/08/22 02:14
540,11922,deliver_order,30/08/22 02:30
563,11923,accept_order,30/08/22 02:15
563,11923,deliver_order,30/08/22 02:38
301,11924,accept_order,30/08/22 02:15
301,11924,deliver_order,30/08/22 02:34
214,11925,accept_order,30/08/22 02:15
214,11925,deliver_order,30/08/22 02:30
434,11926,accept_order,30/08/22 02:16
434,11926,deliver_order,30/08/22 02:39
941,11927,accept_order,30/08/22 02:17
941,11927,deliver_order,30/08/22 02:33
569,11928,accept_order,30/08/22 02:17
569,11928,deliver_order,30/08/22 02:35
648,11929,accept_order,30/08/22 02:17
648,11929,deliver_order,30/08/22 02:32
934,11930,accept_order,30/08/22 02:17
934,11930,deliver_order,30/08/22 02:41
993,11931,accept_order,30/08/22 02:18
993,11931,deliver_order,30/08/22 02:40
871,11932,accept_order,30/08/22 02:18
871,11932,deliver_order,30/08/22 02:43
733,11933,accept_order,30/08/22 02:19
733,11933,deliver_order,30/08/22 02:41
55,11935,accept_order,30/08/22 02:19
55,11935,deliver_order,30/08/22 02:41
1379,11934,accept_order,30/08/22 02:19
1379,11934,deliver_order,30/08/22 02:35
351,11936,accept_order,30/08/22 02:20
351,11936,deliver_order,30/08/22 02:36
3,11937,accept_order,30/08/22 02:20
3,11937,deliver_order,30/08/22 02:39
138,11938,accept_order,30/08/22 02:20
138,11938,deliver_order,30/08/22 02:38
512,11939,accept_order,30/08/22 02:22
512,11939,deliver_order,30/08/22 02:43
342,11940,accept_order,30/08/22 02:23
342,11940,deliver_order,30/08/22 02:43
811,11941,accept_order,30/08/22 02:23
811,11941,deliver_order,30/08/22 02:45
463,11942,accept_order,30/08/22 02:24
463,11942,deliver_order,30/08/22 02:41
385,11943,accept_order,30/08/22 02:24
385,11943,deliver_order,30/08/22 02:42
458,11944,accept_order,30/08/22 02:24
458,11944,deliver_order,30/08/22 02:45
468,11945,accept_order,30/08/22 02:27
468,11945,deliver_order,30/08/22 02:44
668,11946,accept_order,30/08/22 02:28
668,11946,deliver_order,30/08/22 02:47
5,11947,accept_order,30/08/22 02:29
5,11947,deliver_order,30/08/22 02:50
1071,11948,accept_order,30/08/22 02:29
1071,11948,deliver_order,30/08/22 02:52
1099,11949,accept_order,30/08/22 02:30
1099,11949,deliver_order,30/08/22 02:49
284,11950,accept_order,30/08/22 02:31
284,11950,deliver_order,30/08/22 02:53
1225,11951,accept_order,30/08/22 02:31
1225,11951,deliver_order,30/08/22 02:47
105,11952,accept_order,30/08/22 02:31
105,11952,deliver_order,30/08/22 02:48
818,11953,accept_order,30/08/22 02:32
818,11953,deliver_order,30/08/22 02:50
492,11954,accept_order,30/08/22 02:32
492,11954,deliver_order,30/08/22 02:51
598,11955,accept_order,30/08/22 02:32
598,11955,deliver_order,30/08/22 02:49
1110,11956,accept_order,30/08/22 02:33
1110,11956,deliver_order,30/08/22 02:53
353,11957,accept_order,30/08/22 02:34
353,11957,deliver_order,30/08/22 02:51
1118,11958,accept_order,30/08/22 02:35
1118,11958,deliver_order,30/08/22 02:54
562,11959,accept_order,30/08/22 02:35
562,11959,deliver_order,30/08/22 02:54
272,11960,accept_order,30/08/22 02:35
272,11960,deliver_order,30/08/22 02:58
717,11961,accept_order,30/08/22 02:36
717,11961,deliver_order,30/08/22 02:59
1112,11962,accept_order,30/08/22 02:37
1112,11962,deliver_order,30/08/22 03:01
279,11963,accept_order,30/08/22 02:38
279,11963,deliver_order,30/08/22 02:59
329,11964,accept_order,30/08/22 02:38
161,11965,accept_order,30/08/22 02:40
161,11965,deliver_order,30/08/22 03:01
187,11966,accept_order,30/08/22 02:40
187,11966,deliver_order,30/08/22 02:58
784,11967,accept_order,30/08/22 02:41
784,11967,deliver_order,30/08/22 03:03
1022,11968,accept_order,30/08/22 02:41
1022,11968,deliver_order,30/08/22 03:04
58,11969,accept_order,30/08/22 02:42
58,11969,deliver_order,30/08/22 03:00
266,11970,accept_order,30/08/22 02:43
266,11970,deliver_order,30/08/22 02:55
326,11971,accept_order,30/08/22 02:43
326,11971,deliver_order,30/08/22 03:02
553,11972,accept_order,30/08/22 02:45
553,11972,deliver_order,30/08/22 03:06
851,11973,accept_order,30/08/22 02:46
851,11973,deliver_order,30/08/22 03:09
259,11974,accept_order,30/08/22 02:46
259,11974,deliver_order,30/08/22 03:06
1091,11975,accept_order,30/08/22 02:46
1091,11975,deliver_order,30/08/22 03:08
459,11976,accept_order,30/08/22 02:46
459,11976,deliver_order,30/08/22 03:07
466,11977,accept_order,30/08/22 02:47
75,11978,accept_order,30/08/22 02:47
75,11978,deliver_order,30/08/22 03:07
232,11979,accept_order,30/08/22 02:48
232,11979,deliver_order,30/08/22 03:06
1164,11980,accept_order,30/08/22 02:48
1164,11980,deliver_order,30/08/22 03:09
129,11981,accept_order,30/08/22 02:48
129,11981,deliver_order,30/08/22 03:08
209,11982,accept_order,30/08/22 02:49
209,11982,deliver_order,30/08/22 03:03
793,11983,accept_order,30/08/22 02:50
793,11983,deliver_order,30/08/22 03:06
1097,11984,accept_order,30/08/22 02:51
1026,11985,accept_order,30/08/22 02:51
1026,11985,deliver_order,30/08/22 03:13
42,11986,accept_order,30/08/22 02:51
42,11986,deliver_order,30/08/22 03:13
1352,11987,accept_order,30/08/22 02:52
1352,11987,deliver_order,30/08/22 03:14
805,11988,accept_order,30/08/22 02:52
805,11988,deliver_order,30/08/22 03:12
217,11989,accept_order,30/08/22 02:53
217,11989,deliver_order,30/08/22 03:13
833,11990,accept_order,30/08/22 02:54
350,11991,accept_order,30/08/22 02:55
350,11991,deliver_order,30/08/22 03:13
440,11992,accept_order,30/08/22 02:55
440,11992,deliver_order,30/08/22 03:17
640,11993,accept_order,30/08/22 02:55
640,11993,deliver_order,30/08/22 03:17
382,11994,accept_order,30/08/22 02:56
382,11994,deliver_order,30/08/22 03:12
949,11995,accept_order,30/08/22 02:56
949,11995,deliver_order,30/08/22 03:18
263,11996,accept_order,30/08/22 02:59
263,11996,deliver_order,30/08/22 03:15
448,11997,accept_order,30/08/22 02:59
448,11997,deliver_order,30/08/22 03:19
18,11998,accept_order,30/08/22 03:01
989,11999,accept_order,30/08/22 03:01
989,11999,deliver_order,30/08/22 03:19
475,12000,accept_order,30/08/22 03:05
475,12000,deliver_order,30/08/22 03:23
601,12001,accept_order,30/08/22 03:06
601,12001,deliver_order,30/08/22 03:21
984,12002,accept_order,30/08/22 03:06
984,12002,deliver_order,30/08/22 03:26
35,12003,accept_order,30/08/22 03:11
35,12003,deliver_order,30/08/22 03:31
267,12004,accept_order,30/08/22 03:12
267,12004,deliver_order,30/08/22 03:33
480,12005,accept_order,30/08/22 03:12
480,12005,deliver_order,30/08/22 03:35
1026,12006,accept_order,30/08/22 03:15
1026,12006,deliver_order,30/08/22 03:37
476,12007,accept_order,30/08/22 03:15
476,12007,deliver_order,30/08/22 03:29
650,12008,accept_order,30/08/22 03:17
650,12008,deliver_order,30/08/22 03:38
457,12009,accept_order,30/08/22 03:17
457,12009,deliver_order,30/08/22 03:40
1176,12010,accept_order,30/08/22 03:17
1176,12010,deliver_order,30/08/22 03:27
321,12011,accept_order,30/08/22 03:18
321,12011,deliver_order,30/08/22 03:34
1167,12012,accept_order,30/08/22 03:18
1167,12012,deliver_order,30/08/22 03:37
819,12013,accept_order,30/08/22 03:19
819,12013,deliver_order,30/08/22 03:39
250,12014,accept_order,30/08/22 03:19
250,12014,deliver_order,30/08/22 03:34
976,12015,accept_order,30/08/22 03:19
976,12015,deliver_order,30/08/22 03:43
284,12016,accept_order,30/08/22 03:19
284,12016,deliver_order,30/08/22 03:34
149,12017,accept_order,30/08/22 03:20
149,12017,deliver_order,30/08/22 03:41
1303,12018,accept_order,30/08/22 03:22
1303,12018,deliver_order,30/08/22 03:38
395,12019,accept_order,30/08/22 03:23
395,12019,deliver_order,30/08/22 03:37
973,12020,accept_order,30/08/22 03:24
973,12020,deliver_order,30/08/22 03:42
847,12021,accept_order,30/08/22 03:25
847,12021,deliver_order,30/08/22 03:42
547,12022,accept_order,30/08/22 03:25
667,12023,accept_order,30/08/22 03:26
667,12023,deliver_order,30/08/22 03:44
938,12024,accept_order,30/08/22 03:26
938,12024,deliver_order,30/08/22 03:45
913,12025,accept_order,30/08/22 03:27
913,12025,deliver_order,30/08/22 03:42
427,12026,accept_order,30/08/22 03:27
427,12026,deliver_order,30/08/22 03:47
1319,12027,accept_order,30/08/22 03:32
1319,12027,deliver_order,30/08/22 03:51
878,12028,accept_order,30/08/22 03:32
878,12028,deliver_order,30/08/22 03:52
1114,12029,accept_order,30/08/22 03:33
1114,12029,deliver_order,30/08/22 03:53
320,12030,accept_order,30/08/22 03:35
320,12030,deliver_order,30/08/22 04:00
575,12031,accept_order,30/08/22 03:37
575,12031,deliver_order,30/08/22 03:58
1012,12032,accept_order,30/08/22 03:38
1012,12032,deliver_order,30/08/22 03:58
338,12033,accept_order,30/08/22 03:41
338,12033,deliver_order,30/08/22 04:03
536,12034,accept_order,30/08/22 03:42
536,12034,deliver_order,30/08/22 04:04
384,12035,accept_order,30/08/22 03:42
384,12035,deliver_order,30/08/22 04:02
1149,12036,accept_order,30/08/22 03:43
1149,12036,deliver_order,30/08/22 04:08
457,12037,accept_order,30/08/22 03:45
457,12037,deliver_order,30/08/22 04:12
1367,12038,accept_order,30/08/22 03:45
1367,12038,deliver_order,30/08/22 04:08
615,12039,accept_order,30/08/22 03:46
615,12039,deliver_order,30/08/22 04:00
778,12040,accept_order,30/08/22 03:46
778,12040,deliver_order,30/08/22 04:07
323,12041,accept_order,30/08/22 03:47
323,12041,deliver_order,30/08/22 04:04
14,12042,accept_order,30/08/22 03:48
14,12042,deliver_order,30/08/22 04:04
509,12043,accept_order,30/08/22 03:50
1141,12044,accept_order,30/08/22 03:50
1141,12044,deliver_order,30/08/22 04:08
885,12045,accept_order,30/08/22 03:51
885,12045,deliver_order,30/08/22 04:10
952,12046,accept_order,30/08/22 03:51
952,12046,deliver_order,30/08/22 04:09
663,12047,accept_order,30/08/22 03:51
663,12047,deliver_order,30/08/22 04:10
673,12048,accept_order,30/08/22 03:51
673,12048,deliver_order,30/08/22 04:14
522,12049,accept_order,30/08/22 03:55
522,12049,deliver_order,30/08/22 04:17
125,12050,accept_order,30/08/22 03:55
154,12051,accept_order,30/08/22 03:57
154,12051,deliver_order,30/08/22 04:12
862,12052,accept_order,30/08/22 03:57
862,12052,deliver_order,30/08/22 04:13
423,12053,accept_order,30/08/22 03:58
423,12053,deliver_order,30/08/22 04:18
676,12054,accept_order,30/08/22 03:58
676,12054,deliver_order,30/08/22 04:13
376,12055,accept_order,30/08/22 04:01
376,12055,deliver_order,30/08/22 04:18
742,12056,accept_order,30/08/22 04:02
742,12056,deliver_order,30/08/22 04:24
220,12057,accept_order,30/08/22 04:03
220,12057,deliver_order,30/08/22 04:24
271,12058,accept_order,30/08/22 04:04
271,12058,deliver_order,30/08/22 04:23
916,12059,accept_order,30/08/22 04:05
916,12059,deliver_order,30/08/22 04:24
527,12060,accept_order,30/08/22 04:05
527,12060,deliver_order,30/08/22 04:21
1136,12061,accept_order,30/08/22 04:07
1136,12061,deliver_order,30/08/22 04:29
1371,12062,accept_order,30/08/22 04:09
1371,12062,deliver_order,30/08/22 04:29
839,12063,accept_order,30/08/22 04:11
839,12063,deliver_order,30/08/22 04:30
642,12064,accept_order,30/08/22 04:12
642,12064,deliver_order,30/08/22 04:36
934,12065,accept_order,30/08/22 04:15
934,12065,deliver_order,30/08/22 04:36
504,12066,accept_order,30/08/22 04:16
504,12066,deliver_order,30/08/22 04:36
252,12067,accept_order,30/08/22 04:20
252,12067,deliver_order,30/08/22 04:37
1388,12068,accept_order,30/08/22 04:20
1388,12068,deliver_order,30/08/22 04:44
1216,12069,accept_order,30/08/22 04:23
1216,12069,deliver_order,30/08/22 04:41
900,12070,accept_order,30/08/22 04:23
900,12070,deliver_order,30/08/22 04:45
799,12071,accept_order,30/08/22 04:24
799,12071,deliver_order,30/08/22 04:45
20,12072,accept_order,30/08/22 04:25
20,12072,deliver_order,30/08/22 04:47
255,12073,accept_order,30/08/22 04:26
255,12073,deliver_order,30/08/22 04:48
1130,12074,accept_order,30/08/22 04:28
1130,12074,deliver_order,30/08/22 04:50
812,12075,accept_order,30/08/22 04:29
812,12075,deliver_order,30/08/22 04:51
682,12076,accept_order,30/08/22 04:29
682,12076,deliver_order,30/08/22 04:55
764,12077,accept_order,30/08/22 04:29
764,12077,deliver_order,30/08/22 04:45
925,12078,accept_order,30/08/22 04:30
925,12078,deliver_order,30/08/22 04:52
21,12079,accept_order,30/08/22 04:30
21,12079,deliver_order,30/08/22 04:51
826,12080,accept_order,30/08/22 04:30
826,12080,deliver_order,30/08/22 04:55
936,12081,accept_order,30/08/22 04:31
582,12082,accept_order,30/08/22 04:31
582,12082,deliver_order,30/08/22 04:47
324,12083,accept_order,30/08/22 04:31
324,12083,deliver_order,30/08/22 04:53
573,12084,accept_order,30/08/22 04:33
573,12084,deliver_order,30/08/22 04:53
71,12085,accept_order,30/08/22 04:34
71,12085,deliver_order,30/08/22 04:55
1040,12086,accept_order,30/08/22 04:35
1040,12086,deliver_order,30/08/22 05:00
391,12087,accept_order,30/08/22 04:36
391,12087,deliver_order,30/08/22 04:52
637,12088,accept_order,30/08/22 04:36
637,12088,deliver_order,30/08/22 04:58
935,12089,accept_order,30/08/22 04:37
935,12089,deliver_order,30/08/22 05:00
1341,12090,accept_order,30/08/22 04:38
1341,12090,deliver_order,30/08/22 05:00
239,12091,accept_order,30/08/22 04:39
239,12091,deliver_order,30/08/22 05:01
35,12092,accept_order,30/08/22 04:40
35,12092,deliver_order,30/08/22 04:58
1184,12093,accept_order,30/08/22 04:40
1184,12093,deliver_order,30/08/22 04:58
418,12094,accept_order,30/08/22 04:40
418,12094,deliver_order,30/08/22 05:00
1022,12095,accept_order,30/08/22 04:41
1022,12095,deliver_order,30/08/22 05:00
646,12096,accept_order,30/08/22 04:41
646,12096,deliver_order,30/08/22 05:01
1358,12097,accept_order,30/08/22 04:41
1358,12097,deliver_order,30/08/22 04:57
960,12098,accept_order,30/08/22 04:43
1067,12099,accept_order,30/08/22 04:43
1067,12099,deliver_order,30/08/22 05:07
473,12100,accept_order,30/08/22 04:43
473,12100,deliver_order,30/08/22 05:08
66,12101,accept_order,30/08/22 04:44
66,12101,deliver_order,30/08/22 05:09
208,12102,accept_order,30/08/22 04:45
208,12102,deliver_order,30/08/22 05:01
193,12103,accept_order,30/08/22 04:46
193,12103,deliver_order,30/08/22 05:05
1152,12104,accept_order,30/08/22 04:46
1152,12104,deliver_order,30/08/22 05:05
763,12105,accept_order,30/08/22 04:47
763,12105,deliver_order,30/08/22 05:12
1132,12106,accept_order,30/08/22 04:48
1132,12106,deliver_order,30/08/22 05:05
806,12107,accept_order,30/08/22 04:49
806,12107,deliver_order,30/08/22 05:10
348,12108,accept_order,30/08/22 04:50
1108,12109,accept_order,30/08/22 04:51
1108,12109,deliver_order,30/08/22 05:08
457,12110,accept_order,30/08/22 04:52
457,12110,deliver_order,30/08/22 05:14
97,12111,accept_order,30/08/22 04:52
1256,12112,accept_order,30/08/22 04:52
1256,12112,deliver_order,30/08/22 05:14
316,12113,accept_order,30/08/22 04:52
316,12113,deliver_order,30/08/22 05:10
595,12114,accept_order,30/08/22 04:54
595,12114,deliver_order,30/08/22 05:12
510,12115,accept_order,30/08/22 04:55
510,12115,deliver_order,30/08/22 05:13
443,12116,accept_order,30/08/22 04:56
361,12117,accept_order,30/08/22 04:56
361,12117,deliver_order,30/08/22 05:16
1397,12118,accept_order,30/08/22 04:57
673,12119,accept_order,30/08/22 04:59
673,12119,deliver_order,30/08/22 05:18
1396,12120,accept_order,30/08/22 04:59
1396,12120,deliver_order,30/08/22 05:15
543,12121,accept_order,30/08/22 05:00
543,12121,deliver_order,30/08/22 05:20
1174,12122,accept_order,30/08/22 05:01
768,12123,accept_order,30/08/22 05:01
768,12123,deliver_order,30/08/22 05:15
202,12124,accept_order,30/08/22 05:02
202,12124,deliver_order,30/08/22 05:25
114,12125,accept_order,30/08/22 05:02
114,12125,deliver_order,30/08/22 05:26
842,12126,accept_order,30/08/22 05:02
842,12126,deliver_order,30/08/22 05:26
540,12127,accept_order,30/08/22 05:02
540,12127,deliver_order,30/08/22 05:28
680,12128,accept_order,30/08/22 05:04
680,12128,deliver_order,30/08/22 05:23
329,12129,accept_order,30/08/22 05:05
329,12129,deliver_order,30/08/22 05:25
304,12130,accept_order,30/08/22 05:05
132,12131,accept_order,30/08/22 05:06
132,12131,deliver_order,30/08/22 05:26
1110,12132,accept_order,30/08/22 05:07
1110,12132,deliver_order,30/08/22 05:29
297,12133,accept_order,30/08/22 05:07
297,12133,deliver_order,30/08/22 05:32
760,12134,accept_order,30/08/22 05:08
760,12134,deliver_order,30/08/22 05:24
656,12135,accept_order,30/08/22 05:08
656,12135,deliver_order,30/08/22 05:32
477,12136,accept_order,30/08/22 05:08
477,12136,deliver_order,30/08/22 05:32
302,12137,accept_order,30/08/22 05:09
302,12137,deliver_order,30/08/22 05:30
1169,12138,accept_order,30/08/22 05:10
1169,12138,deliver_order,30/08/22 05:32
1352,12139,accept_order,30/08/22 05:11
913,12140,accept_order,30/08/22 05:12
913,12140,deliver_order,30/08/22 05:34
461,12141,accept_order,30/08/22 05:12
461,12141,deliver_order,30/08/22 05:35
1086,12142,accept_order,30/08/22 05:12
1086,12142,deliver_order,30/08/22 05:30
98,12143,accept_order,30/08/22 05:12
98,12143,deliver_order,30/08/22 05:34
545,12144,accept_order,30/08/22 05:12
545,12144,deliver_order,30/08/22 05:30
1229,12145,accept_order,30/08/22 05:13
1229,12145,deliver_order,30/08/22 05:28
178,12146,accept_order,30/08/22 05:13
178,12146,deliver_order,30/08/22 05:35
475,12147,accept_order,30/08/22 05:16
475,12147,deliver_order,30/08/22 05:36
825,12148,accept_order,30/08/22 05:17
825,12148,deliver_order,30/08/22 05:29
356,12149,accept_order,30/08/22 05:17
356,12149,deliver_order,30/08/22 05:34
338,12150,accept_order,30/08/22 05:17
338,12150,deliver_order,30/08/22 05:48
158,12151,accept_order,30/08/22 05:18
158,12151,deliver_order,30/08/22 05:46
645,12152,accept_order,30/08/22 05:18
645,12152,deliver_order,30/08/22 05:42
794,12153,accept_order,30/08/22 05:18
794,12153,deliver_order,30/08/22 05:37
520,12154,accept_order,30/08/22 05:19
520,12154,deliver_order,30/08/22 05:34
405,12155,accept_order,30/08/22 05:20
405,12155,deliver_order,30/08/22 05:36
1373,12156,accept_order,30/08/22 05:20
1373,12156,deliver_order,30/08/22 05:37
1388,12157,accept_order,30/08/22 05:20
1388,12157,deliver_order,30/08/22 05:41
797,12158,accept_order,30/08/22 05:21
797,12158,deliver_order,30/08/22 05:37
806,12159,accept_order,30/08/22 05:22
806,12159,deliver_order,30/08/22 05:40
458,12160,accept_order,30/08/22 05:22
458,12160,deliver_order,30/08/22 05:44
711,12161,accept_order,30/08/22 05:23
711,12161,deliver_order,30/08/22 05:43
413,12162,accept_order,30/08/22 05:23
413,12162,deliver_order,30/08/22 05:42
121,12163,accept_order,30/08/22 05:24
121,12163,deliver_order,30/08/22 05:41
35,12164,accept_order,30/08/22 05:24
35,12164,deliver_order,30/08/22 05:45
902,12165,accept_order,30/08/22 05:25
902,12165,deliver_order,30/08/22 05:47
10,12166,accept_order,30/08/22 05:25
10,12166,deliver_order,30/08/22 05:45
1141,12167,accept_order,30/08/22 05:25
1141,12167,deliver_order,30/08/22 05:41
567,12168,accept_order,30/08/22 05:26
85,12169,accept_order,30/08/22 05:27
85,12169,deliver_order,30/08/22 05:45
283,12170,accept_order,30/08/22 05:28
283,12170,deliver_order,30/08/22 05:49
1084,12171,accept_order,30/08/22 05:28
688,12172,accept_order,30/08/22 05:31
688,12172,deliver_order,30/08/22 05:55
878,12173,accept_order,30/08/22 05:31
878,12173,deliver_order,30/08/22 05:52
406,12174,accept_order,30/08/22 05:32
406,12174,deliver_order,30/08/22 05:49
730,12175,accept_order,30/08/22 05:33
156,12176,accept_order,30/08/22 05:33
156,12176,deliver_order,30/08/22 05:56
727,12177,accept_order,30/08/22 05:34
727,12177,deliver_order,30/08/22 05:49
63,12178,accept_order,30/08/22 05:34
63,12178,deliver_order,30/08/22 05:54
890,12179,accept_order,30/08/22 05:34
890,12179,deliver_order,30/08/22 05:56
1157,12180,accept_order,30/08/22 05:34
1157,12180,deliver_order,30/08/22 05:52
1188,12181,accept_order,30/08/22 05:34
1188,12181,deliver_order,30/08/22 05:51
835,12182,accept_order,30/08/22 05:35
835,12182,deliver_order,30/08/22 05:59
38,12183,accept_order,30/08/22 05:35
38,12183,deliver_order,30/08/22 06:01
516,12184,accept_order,30/08/22 05:36
516,12184,deliver_order,30/08/22 05:57
56,12185,accept_order,30/08/22 05:36
56,12185,deliver_order,30/08/22 05:59
445,12186,accept_order,30/08/22 05:36
445,12186,deliver_order,30/08/22 05:52
538,12187,accept_order,30/08/22 05:37
538,12187,deliver_order,30/08/22 05:56
467,12188,accept_order,30/08/22 05:38
467,12188,deliver_order,30/08/22 05:58
300,12189,accept_order,30/08/22 05:38
300,12189,deliver_order,30/08/22 05:55
1216,12190,accept_order,30/08/22 05:38
1216,12190,deliver_order,30/08/22 05:55
176,12191,accept_order,30/08/22 05:39
176,12191,deliver_order,30/08/22 05:55
303,12192,accept_order,30/08/22 05:39
1149,12193,accept_order,30/08/22 05:41
1089,12194,accept_order,30/08/22 05:42
1089,12194,deliver_order,30/08/22 06:00
1347,12195,accept_order,30/08/22 05:42
1347,12195,deliver_order,30/08/22 06:01
194,12196,accept_order,30/08/22 05:43
194,12196,deliver_order,30/08/22 05:58
340,12197,accept_order,30/08/22 05:44
340,12197,deliver_order,30/08/22 06:04
940,12198,accept_order,30/08/22 05:44
1028,12199,accept_order,30/08/22 05:45
1028,12199,deliver_order,30/08/22 06:13
187,12200,accept_order,30/08/22 05:45
187,12200,deliver_order,30/08/22 06:07
874,12201,accept_order,30/08/22 05:45
874,12201,deliver_order,30/08/22 06:02
816,12202,accept_order,30/08/22 05:46
816,12202,deliver_order,30/08/22 06:10
1117,12203,accept_order,30/08/22 05:47
1117,12203,deliver_order,30/08/22 06:02
1040,12204,accept_order,30/08/22 05:48
1040,12204,deliver_order,30/08/22 06:02
381,12205,accept_order,30/08/22 05:49
381,12205,deliver_order,30/08/22 06:09
379,12206,accept_order,30/08/22 05:50
379,12206,deliver_order,30/08/22 06:12
1118,12207,accept_order,30/08/22 05:50
1118,12207,deliver_order,30/08/22 06:10
767,12208,accept_order,30/08/22 05:50
767,12208,deliver_order,30/08/22 06:06
276,12209,accept_order,30/08/22 05:50
276,12209,deliver_order,30/08/22 06:06
1047,12210,accept_order,30/08/22 05:50
1047,12210,deliver_order,30/08/22 06:15
777,12211,accept_order,30/08/22 05:52
777,12211,deliver_order,30/08/22 06:11
536,12212,accept_order,30/08/22 05:52
536,12212,deliver_order,30/08/22 06:15
25,12213,accept_order,30/08/22 05:53
25,12213,deliver_order,30/08/22 06:14
116,12214,accept_order,30/08/22 05:54
116,12214,deliver_order,30/08/22 06:11
763,12215,accept_order,30/08/22 05:54
763,12215,deliver_order,30/08/22 06:13
581,12216,accept_order,30/08/22 05:55
581,12216,deliver_order,30/08/22 06:12
144,12217,accept_order,30/08/22 05:56
144,12217,deliver_order,30/08/22 06:12
600,12218,accept_order,30/08/22 05:56
600,12218,deliver_order,30/08/22 06:18
1179,12219,accept_order,30/08/22 05:57
1179,12219,deliver_order,30/08/22 06:17
502,12220,accept_order,30/08/22 05:58
502,12220,deliver_order,30/08/22 06:20
1152,12221,accept_order,30/08/22 05:59
1152,12221,deliver_order,30/08/22 06:18
1354,12222,accept_order,30/08/22 05:59
1354,12222,deliver_order,30/08/22 06:18
867,12223,accept_order,30/08/22 05:59
867,12223,deliver_order,30/08/22 06:17
311,12224,accept_order,30/08/22 06:00
311,12224,deliver_order,30/08/22 06:19
418,12225,accept_order,30/08/22 06:01
418,12225,deliver_order,30/08/22 06:16
848,12226,accept_order,30/08/22 06:01
848,12226,deliver_order,30/08/22 06:26
1187,12227,accept_order,30/08/22 06:01
1187,12227,deliver_order,30/08/22 06:17
241,12228,accept_order,30/08/22 06:02
241,12228,deliver_order,30/08/22 06:20
1264,12229,accept_order,30/08/22 06:02
1264,12229,deliver_order,30/08/22 06:21
585,12230,accept_order,30/08/22 06:03
585,12230,deliver_order,30/08/22 06:23
435,12231,accept_order,30/08/22 06:03
435,12231,deliver_order,30/08/22 06:23
1132,12232,accept_order,30/08/22 06:03
1132,12232,deliver_order,30/08/22 06:23
558,12233,accept_order,30/08/22 06:03
558,12233,deliver_order,30/08/22 06:25
1089,12234,accept_order,30/08/22 06:04
1089,12234,deliver_order,30/08/22 06:24
925,12235,accept_order,30/08/22 06:04
925,12235,deliver_order,30/08/22 06:24
645,12236,accept_order,30/08/22 06:04
645,12236,deliver_order,30/08/22 06:28
746,12237,accept_order,30/08/22 06:05
746,12237,deliver_order,30/08/22 06:21
331,12238,accept_order,30/08/22 06:05
331,12238,deliver_order,30/08/22 06:23
82,12239,accept_order,30/08/22 06:05
82,12239,deliver_order,30/08/22 06:26
209,12240,accept_order,30/08/22 06:06
209,12240,deliver_order,30/08/22 06:25
648,12241,accept_order,30/08/22 06:06
648,12241,deliver_order,30/08/22 06:30
588,12242,accept_order,30/08/22 06:06
376,12243,accept_order,30/08/22 06:07
376,12243,deliver_order,30/08/22 06:24
484,12244,accept_order,30/08/22 06:07
484,12244,deliver_order,30/08/22 06:23
1100,12245,accept_order,30/08/22 06:08
1100,12245,deliver_order,30/08/22 06:25
760,12246,accept_order,30/08/22 06:08
760,12246,deliver_order,30/08/22 06:30
217,12247,accept_order,30/08/22 06:11
217,12247,deliver_order,30/08/22 06:30
